Symbol,Company Name,Security Type,Security Price,Market Capitalization,Sector/Industry,Industry,Volume (90 Day Avg),Price Performance (52 Weeks),Total Return (5 Yr Annualized),Standard Deviation (5 Yr Annualized),P/E (Next Year's Estimate),Beta (5 Yr Annualized),Dividend Yield,Shares Outstanding,Institutional Ownership,Beta (10 Yr Annualized),Beta (1 Year Annualized)
AMRI,Albany Molecular Research Inc,CS,19.92,$711.5M,Health Care,Life Sciences Tools & Services,0.3652,26.43533,31.02256,0.54254,18.23154,1.631370837,,35.502,89.9863,1.372227331,0.257388732
DLX,Deluxe Corp,CS,58.61,$2.9B,Industrials,Commercial Services & Supplies,0.2907,1.04363,25.70474,0.26354,12.2471,1.631818992,2.03183,49.22,90.5342,1.910617991,0.856464667
SATS,EchoStar Corp,CS,39.11,$3.6B,Information Technology,Communications Equipment,0.11664,-26.65544,13.54036,0.32918,25.55118,1.632680559,,92.594,90.1427,,0.925510651
BRKS,Brooks Automation Inc,CS,11.15,$767.1M,Information Technology,Semiconductors & Semiconductor Equipment,0.23193,-4.78589,12.22974,0.34717,18.29032,1.63387392,3.52734,67.645,93.2896,1.583234047,0.48548331
KOP,Koppers Holdings Inc,CS,22.81,$459.2M,Materials,Chemicals,0.2241,-24.29685,-3.43752,0.3913,9.44538,1.634100126,,20.553,88.4043,,1.552858958
TAL,TAL International Group Inc,CS,20.18,$683.4M,Industrials,Trading Companies & Distributors,0.56787,-53.49627,-0.0513,0.3672,7.96785,1.638296051,8.75912,33.255,68.175,1.706065096,1.769215636
MCBC,Macatawa Bank Corp,CS,5.89,$198.8M,Financials,Banks,0.0363,14.64844,22.35181,0.52123,14.35,1.638323006,2.04429,33.867,16.6464,2.086471771,0.301719101
CEB,CEB Inc,CS,77.27,$2.6B,Industrials,Professional Services,0.19178,3.91972,19.48444,0.28844,18.73027,1.639566916,1.94426,33.092,96.9163,1.13633262,1.023520601
HP,Helmerich & Payne Inc.,CS,58.25,$6.2B,Energy,Energy Equipment & Services,2.72757,-26.2061,16.3861,0.36569,217.27273,1.640168488,4.79428,107.787,96.0473,1.171898939,2.106092284
SU,Suncor Energy Inc.,CS,27.62,$39.6B,Energy,"Oil, Gas & Consumable Fuels",4.80947,-21.25395,-2.05665,0.29643,25.62001,1.643182738,3.16843,1445.637,64.9129,1.584043113,1.43691356
EONGY,E.ON SE,DR,9.49,$18.6B,Utilities,Multi-Utilities,0.06529,-46.22775,-15.7729,0.31751,12.48366,1.643825239,5.81555,1952,0.0231,1.47961043,1.365352074
ABTL,Autobytel Inc,CS,24.59,$254.3M,Information Technology,Internet Software & Services,0.17062,124.88394,44.08604,0.50162,17.21393,1.64452699,,10.5,59.8655,1.424196094,0.82968577
GBCI,Glacier Bancorp Inc,CS,29.36,$2.2B,Financials,Banks,0.3586,6.05675,20.80556,0.27592,17.43179,1.647340763,2.58591,76.086,74.9848,1.058198863,1.011312547
MSTR,MicroStrategy Inc,CS,173.37,$2B,Information Technology,Software,0.12475,0.97199,14.45816,0.35589,20.03655,1.649240569,,11.365,96.1336,1.375742643,1.24501251
AFOP,Alliance Fiber Optic Products Inc,CS,15.86,$272.2M,Information Technology,Communications Equipment,0.22296,21.96262,28.00167,0.56043,13.20657,1.650464093,0.95785,17.385,50.6645,1.361458505,0.384720667
TSEM,Tower Semiconductor Ltd,CS,15.81,$1.2B,Information Technology,Semiconductors & Semiconductor Equipment,0.55794,22.65745,-5.72956,0.47971,5.40929,1.65167639,,77.237,99.0131,1.65931355,0.529811454
ENS,EnerSys Inc,CS,58.87,$2.6B,Industrials,Electrical Equipment,0.392,-3.5248,14.46113,0.28949,13.4009,1.655147142,1.18403,44.396,93.648,1.404878354,1.326423352
BSBR,Banco Santander Brasil SA,DR,3.77,$12.7B,--,--,1.30182,-36.67763,-15.86351,0.39647,13.15615,1.655168464,7.75429,3302.439,2.2146,,1.861121056
RIG,Transocean Ltd,CS,14.36,$5.1B,Energy,Energy Equipment & Services,13.67397,-32.79391,-23.77678,0.40081,21.16959,1.655586815,4.24929,363.736,67.6897,1.160222492,2.032899887
AXL,American Axle & Manufacturing Holdings Inc,CS,22.74,$1.7B,Consumer Discretionary,Auto Components,1.20349,6.04499,16.03111,0.34691,7.58032,1.656007412,,76.047,97.8638,2.169299075,1.097401669
LBTYA,Liberty Global Plc Global Group,CS,42.41,$10.6B,Consumer Discretionary,Media,2.24601,-8.16776,18.77575,0.24764,77.04587,1.657339153,,252.695,99.7632,1.480911822,1.071130955
ETN,Eaton Corp Plc,CS,58.16,$26.9B,Industrials,Electrical Equipment,3.81588,-14.34469,6.8609,0.25778,13.43042,1.657412582,3.78657,462.8,72.482,1.477775349,1.445727635
TTMI,TTM Technologies Inc,CS,7.84,$782.2M,Information Technology,Electronic Equipment Instruments & Components,0.69327,14.34783,-9.43478,0.36218,7.53846,1.657673666,,99.133,70.5171,1.671189839,1.207107302
SPA,Sparton Corp,CS,21.17,$211.9M,Industrials,Aerospace & Defense,0.03608,-15.15032,21.2056,0.38644,10.24645,1.658203284,,9.881,62.7016,1.262684333,0.890470824
COLB,Columbia Banking System Inc,CS,35.51,$2B,Financials,Banks,0.22244,29.02365,18.75186,0.27273,17.75088,1.658265952,2.03447,57.731,89.4931,1.418860245,0.872745595
MTH,Meritage Homes Corp,CS,37.31,$1.5B,Consumer Discretionary,Household Durables,0.5027,-6.38458,15.11098,0.32604,10.23542,1.658816911,,39.666,95.1641,1.695451097,0.562954194
HSII,Heidrick & Struggles International Inc,CS,28.87,$512.9M,Industrials,Professional Services,0.07299,35.56851,8.39992,0.4413,22.42765,1.659761404,1.8638,18.384,86.7199,1.102515627,0.577345628
QUAD,Quad/Graphics Inc,CS,10.31,$503M,Industrials,Commercial Services & Supplies,0.26527,-53.65631,-19.30659,0.43402,11.04167,1.659955477,11.83432,49.606,65.5586,,1.110540478
BASFY,BASF SE,DR,82.65,$75.9B,Materials,Chemicals,0.0633,-12.26115,4.98618,0.27246,14.74293,1.661650894,3.77205,918.5,0.286,1.546880859,1.107661877
ALLT,Allot Communications Ltd,CS,5.3,$179.4M,Information Technology,Software,0.14188,-45.3524,-7.73165,0.50092,43.49593,1.662420838,,33.533,46.374,,1.168990092
PLXS,Plexus Corp,CS,37.2,$1.3B,Information Technology,Electronic Equipment Instruments & Components,0.19122,-4.69495,6.53561,0.32735,12.09589,1.662507053,,33.42,96.0063,1.533280997,1.07682199
ITUB,Itau Unibanco Holding SA,DR,7.08,$20.9B,Financials,Banks,19.73158,-49.48409,-8.15292,0.33902,8.1687,1.664687055,5.65784,2903.052,13.0472,1.751927005,1.803662937
PBY,Pep Boys-Manny Moe & Jack (The),CS,15.53,$838.9M,Consumer Discretionary,Specialty Retail,0.92631,58.57143,4.68613,0.38845,46.46707,1.665330791,,53.986,93.904,1.685637117,1.256092293
RBS,Royal Bank of Scotland Group PLC,DR,9.12,$29.7B,Financials,Banks,0.73059,-24.85691,-5.32186,0.36187,9.15752,1.666025525,,3236.905,0.248,,1.366501652
LVLT,Level 3 Communications Inc,CS,50.82,$18.1B,Telecommunication Services,Diversified Telecommunication Services,2.45282,2.40161,27.85709,0.4218,22.33275,1.666057954,,356.267,79.5062,1.557434397,0.895705085
HT,Hersha Hospitality Trust,CSRT,23.6,$1.1B,Financials,Real Estate Investment Trusts (REITs),0.44908,-19.76351,3.45267,0.26759,28.33333,1.666793189,4.71579,46.041,98.409,1.915906463,0.686114944
GLPW,Global Power Equipment Group Inc,CS,4.61,$78.8M,Industrials,Electrical Equipment,0.08861,-66.64244,-23.38383,0.40017,8.05263,1.667106131,7.84314,17.17,77.368,,1.019618316
MOS,Mosaic Company (The),CS,31.64,$10.9B,Materials,Chemicals,4.48386,-31.90789,-13.73255,0.30881,10.77751,1.667655481,3.54267,352.515,83.3442,1.232426418,1.131284058
DRH,DiamondRock Hospitality Co,CSRT,11.13,$2.2B,Financials,Real Estate Investment Trusts (REITs),2.25495,-24.91537,5.20892,0.25906,18.27018,1.668083196,4.50857,200.742,97.375,2.075576732,1.060902683
HFC,HollyFrontier Corp,CS,48.07,$9.1B,Energy,"Oil, Gas & Consumable Fuels",2.91197,21.82754,30.07492,0.36132,11.46117,1.668485619,2.65433,182.905,79.2296,1.017218907,1.062384831
ON,ON Semiconductor Corp,CS,10.96,$4.4B,Information Technology,Semiconductors & Semiconductor Equipment,5.67632,18.17181,5.52544,0.32961,11.46368,1.669502584,,412.702,98.069,1.838220902,1.592434739
KS,KapStone Paper & Packaging Corp,CS,24.26,$2.4B,Materials,Paper & Forest Products,0.86879,-16.32308,30.12676,0.38286,11.79638,1.670570934,1.61551,96.315,83.8524,1.789535389,1.741879502
MHO,M/I Homes Inc,CS,23.36,$586.2M,Consumer Discretionary,Household Durables,0.23796,2.8102,16.25155,0.39616,9.81796,1.670950824,,24.649,95.9738,1.906870484,0.255066181
HST,Host Hotels & Resorts Inc,CSRT,16.61,$12.5B,Financials,Real Estate Investment Trusts (REITs),9.42249,-28.0917,2.77208,0.25489,22.1745,1.671281084,4.81348,751.611,97.968,2.101376499,1.017401225
EDGW,Edgewater Technology Inc,CS,7.85,$93.7M,Information Technology,IT Services,0.02104,2.05128,21.96022,0.4207,15.52,1.672621855,,11.769,60.9556,1.034694816,0.001226871
JCI,Johnson Controls Inc.,CS,46,$29.6B,Consumer Discretionary,Auto Components,3.81024,-8.6,6.67827,0.25858,10.54697,1.673716256,2.27571,647.677,80.0474,1.738807567,1.256259444
DAR,Darling Ingredients Inc,CS,10.94,$1.7B,Consumer Staples,Food Products,1.679,-44.74934,-2.65851,0.31076,19.17582,1.673925076,,164.726,97.0223,1.685337361,0.736358618
CMI,Cummins Inc.,CS,100.37,$17.7B,Industrials,Machinery,2.12093,-31.50666,2.48677,0.28175,11.61979,1.675065998,3.91017,177.621,80.1457,1.840043339,0.989243273
CF,CF Industries Holdings Inc,CS,46.14,$10.5B,Materials,Chemicals,2.75633,-16.96731,14.42108,0.35088,10.20468,1.675430874,2.66016,233.075,92.2204,1.101552339,1.319725979
EVR,Evercore Partners Inc,CS,55.52,$2.3B,Financials,Capital Markets,0.40913,9.69328,15.49949,0.28665,14.9771,1.675600076,2.22262,40.869,93.4693,,1.138261257
EMN,Eastman Chemical Co,CS,72.65,$10.6B,Materials,Chemicals,1.36318,-17.86538,14.65319,0.27184,9.2429,1.677306432,2.2453,148.608,81.2304,1.807553232,1.234782623
WBS,Webster Financial Corp,CS,40.21,$3.7B,Financials,Banks,0.72462,26.91452,21.16322,0.26017,16.56871,1.678089533,2.30346,91.678,91.5094,1.660897565,0.938296427
WOR,Worthington Industries Inc.,CS,30.74,$2B,Materials,Metals & Mining,0.3347,-20.37422,16.52469,0.32615,11.55166,1.681953289,2.48042,64.249,49.6855,1.437149393,0.988800789
RDNT,RadNet Inc,CS,6.2,$291M,Health Care,Health Care Providers & Services,0.28972,-26.37106,18.06994,0.61985,13.20833,1.682181219,,46.121,47.4723,1.62902846,0.788147651
IMAX,Imax Corp,CS,37.89,$2.6B,Consumer Discretionary,Media,0.73905,21.44686,7.09574,0.3877,30.20701,1.682347481,,69.137,88.6259,1.578743054,1.334827953
VC,Visteon Corp.,CS,119.85,$4.9B,Consumer Discretionary,Auto Components,0.61728,21.27335,13.55613,0.3568,38.18007,1.682864692,,40.823,98.4137,,1.020026584
DIOD,Diodes Inc,CS,23.29,$1.1B,Information Technology,Semiconductors & Semiconductor Equipment,0.21605,-16.15069,-1.99256,0.32718,22.39044,1.683317198,,48.591,77.2488,1.966106904,0.46401587
IIN,Intricon Corp,CS,7.56,$45.2M,Information Technology,Electronic Equipment Instruments & Components,0.00389,27.48735,12.7993,0.51368,14.57692,1.683353673,,5.977,14.0003,0.503462611,0.524021338
PEGA,Pegasystems Inc,CS,29.54,$2.2B,Information Technology,Software,0.18869,36.52947,13.55545,0.45763,31.04813,1.683543656,0.4111,76.421,41.8463,1.18423895,1.420501398
SDRL,Seadrill Ltd,CS,6.07,$3B,Energy,Energy Equipment & Services,11.99277,-61.41338,-22.27267,0.41648,4.00389,1.686163747,,492.76,35.8629,1.910073981,2.231429647
SNDK,SanDisk Corp,CS,73.87,$15B,Information Technology,"Technology Hardware, Storage & Peripherals",4.54837,-28.46729,11.36355,0.39611,19.89861,1.687414497,1.60901,200.691,94.6584,1.705135324,2.099743688
CBT,Cabot Corp,CS,43.55,$2.7B,Materials,Chemicals,0.38272,-4.52839,6.50086,0.30614,11.74055,1.687662248,2.03609,62.567,86.0543,1.666191682,1.215189873
AUDC,Audiocodes Ltd,CS,4.38,$162.7M,Information Technology,Communications Equipment,0.07701,-16.12903,-2.45287,0.59574,19.80952,1.688843366,,39.112,9.6588,1.79008043,0.643080705
GPK,Graphic Packaging Holding Co,CS,13.66,$4.5B,Materials,Containers & Packaging,3.06309,10.82391,36.48202,0.26227,16.64634,1.689274056,1.45773,327.655,94.2864,1.935873152,0.739830492
KIRK,Kirkland's Inc,CS,14.71,$259.4M,Consumer Discretionary,Specialty Retail,0.18549,-27.06816,5.72965,0.44212,12.81938,1.690758041,,17.293,90.9312,1.595669407,1.337803841
CVI,CVR Energy Inc,CS,47.74,$4.2B,Energy,"Oil, Gas & Consumable Fuels",0.31727,-1.17744,42.50647,0.44388,17.88324,1.694154897,4.1806,86.831,95.9938,,1.174967622
RDWR,Radware Ltd,CS,16.425,$837.8M,Information Technology,Communications Equipment,0.41478,-21.39376,-0.0804,0.32129,21.34487,1.695790912,,46.138,62.0507,1.301537069,0.301258743
ECPG,Encore Capital Group Inc,CS,32.97,$826.2M,Financials,Consumer Finance,0.28348,-24.48602,11.43994,0.37216,5.52847,1.696081521,,25.274,91.664,1.934823213,1.041873649
CCJ,Cameco Corp,CS,12.22,$4.8B,Energy,"Oil, Gas & Consumable Fuels",1.82808,-37.5,-18.46874,0.37331,11.75513,1.696545529,2.4671,395.793,56.2579,1.564661942,1.519829943
SYNA,Synaptics Inc,CS,89.77,$3.3B,Information Technology,Semiconductors & Semiconductor Equipment,0.81593,39.8942,26.31478,0.41808,11.69789,1.696572368,,36.232,94.5433,1.312229697,1.087094504
RAD,Rite Aid Corp.,CS,7.88,$8.2B,Consumer Staples,Food & Staples Retailing,26.00109,40.35714,52.91812,0.54818,32.82158,1.697641777,,1046.265,64.0369,2.24078406,1.690312258
FLR,Fluor Corp,CS,48.61,$6.8B,Industrials,Construction & Engineering,1.67781,-27.57794,-2.37792,0.29457,12.99973,1.698288273,1.73841,141.612,82.6153,1.389866928,1.386145943
BGCP,BGC Partners Inc,CS,9.085,$2.3B,Financials,Capital Markets,1.30689,4.27252,11.68997,0.35941,10.26437,1.698992781,6.20155,250.959,43.5975,1.531147016,1.383312362
PRU,Prudential Financial Inc,CS,86.55,$38.7B,Financials,Insurance,2.40134,0.58289,13.95346,0.26005,8.36062,1.700193621,3.24525,449,62.5224,2.176422326,1.144825006
USAT,USA Technologies Inc,CS,3.25,$105.2M,Information Technology,"Technology Hardware, Storage & Peripherals",0.19019,80.8642,20.99233,0.60549,22.69231,1.700335026,,35.89,28.4828,2.250198074,0.483138892
CYOU,Changyou.com Ltd,DR,22.3,$1.2B,Information Technology,Software,0.17664,-5.73139,-3.35369,0.46703,7.70629,1.702277998,,52.749,,,0.32397952
SEOAY,"Stora Enso OYJ, Helsinki",DR,9.78,$5.9B,Materials,Paper & Forest Products,0.00832,10.35267,6.20283,0.33312,12.65333,1.704625047,3.49691,612.048,0.0117,1.66706398,1.302789432
CMC,Commercial Metals Co,CS,14.79,$1.7B,Materials,Metals & Mining,1.30686,-12.19081,2.53506,0.30143,8.85285,1.70466494,3.21932,116.362,84.1557,1.51780735,1.27804603
PCAR,PACCAR Inc,CS,51.97,$18.3B,Industrials,Machinery,2.48549,-21.88664,1.90934,0.26986,11.96106,1.705182236,1.85185,353.456,62.9115,1.442402724,1.238877268
RUSHA,Rush Enterprises Inc,CS,24.33,$737.9M,Industrials,Trading Companies & Distributors,0.19797,-32.23026,6.18805,0.3076,12.87693,1.705214074,,30.277,94.6473,1.523443756,0.795177335
AXE,Anixter International Inc,CS,68.14,$2.2B,Information Technology,Electronic Equipment Instruments & Components,0.17203,-23.59766,5.53729,0.28146,12.95211,1.705448023,,32.97,83.0682,1.420097515,1.273763185
BGFV,Big 5 Sporting Goods Corp,CS,9.66,$215.1M,Consumer Discretionary,Specialty Retail,0.27048,-26.77636,-2.85355,0.52289,12,1.705515937,4.0858,21.97,81.211,1.716417333,0.579601604
NHYDY,Norsk Hydro ASA,DR,3.89,$8B,Materials,Metals & Mining,0.36733,-33.51425,-5.9225,0.30569,30.91667,1.707891979,3.45166,2042,0.009,1.859755406,1.250632284
SAN,Banco Santander SA,DR,5.39,$77.2B,Financials,Banks,6.00047,-39.75225,-0.0691,0.32116,7.21997,1.708899021,4.89417,14394.786,0.9058,1.723954242,1.412326777
SCOR,comScore Inc,CS,42.1,$1.6B,Information Technology,Internet Software & Services,0.43549,-4.86377,13.67378,0.35338,107.19388,1.709067077,,38.954,87.5247,,1.564988281
WHR,Whirlpool Corp,CS,162.48,$13B,Consumer Discretionary,Household Durables,1.04393,-9.3985,19.92963,0.35373,11.5303,1.709639005,2.16489,78.194,90.5793,1.859870022,0.59324503
TOWR,Tower International Inc,CS,30.65,$643.2M,Consumer Discretionary,Auto Components,0.12206,18.74513,15.57502,0.40573,9.63631,1.710445024,1.31277,21.108,92.4253,,1.621854348
LAWS,Lawson Products Inc,CS,27.98,$246.2M,Industrials,Trading Companies & Distributors,0.04128,24.01939,7.57768,0.45907,37.39597,1.71081902,,8.748,62.2405,0.893637952,0.911032416
HLS,HEALTHSOUTH Corp,CS,35.19,$3.3B,Health Care,Health Care Providers & Services,0.78653,-12.02267,15.36203,0.29754,13.91871,1.711065051,2.57631,91.438,94.4265,1.504003058,0.873815676
SIRI,Sirius XM Holdings Inc,CS,4.105,$21.6B,Consumer Discretionary,Media,28.80485,14.86111,24.63022,0.29293,27.25166,1.711125164,,5212.117,22.6361,1.831555976,0.747890208
PAG,Penske Automotive Group Inc,CS,46.66,$4.2B,Consumer Discretionary,Specialty Retail,0.27768,-1.32632,27.36327,0.32109,11.27225,1.71175927,2.13356,90.069,42.5796,1.910622412,1.077581081
SAH,Sonic Automotive Inc.,CS,24.25,$1.2B,Consumer Discretionary,Specialty Retail,0.28787,-4.34951,14.51906,0.32546,11.20072,1.711801953,0.40601,49.811,88.8049,3.079081668,1.094571719
USAK,USA Truck Inc,CS,19.94,$207.5M,Industrials,Road & Rail,0.05893,3.07305,9.06174,0.57418,20.87368,1.712715318,,10.144,64.2796,0.988165447,1.665888452
AKZOY,Akzo Nobel NV,DR,23.64,$17.4B,Materials,Chemicals,0.18849,3.49558,7.1885,0.27739,15.35948,1.713623198,2.34416,745.2,0.0574,1.459768624,0.819039569
OVTI,OmniVision Technologies Inc,CS,29.2,$1.7B,Information Technology,Semiconductors & Semiconductor Equipment,0.6449,3.76554,-0.53893,0.45714,19.47263,1.713827623,,59.586,66.8992,1.466086686,0.407426127
KAR,KAR Auction Services Inc,CS,37.93,$5.2B,Industrials,Commercial Services & Supplies,1.30694,9.37951,28.52736,0.30732,19.27772,1.716956849,2.8496,137.535,98.2377,,0.725033184
ISLE,Isle of Capri Casinos Inc,CS,18.42,$766.6M,Consumer Discretionary,"Hotels, Restaurants & Leisure",0.36348,162.39554,17.11781,0.42381,13.066,1.720220773,,40.69,54.5369,2.117713098,0.18545287
RS,Reliance Steel & Aluminum Co,CS,58.8,$4.2B,Materials,Metals & Mining,0.67555,-10.39755,7.75583,0.26635,11.75866,1.720619921,2.73038,71.641,80.3028,1.478818283,1.212390483
BPI,Bridgepoint Education Inc,CS,7.89,$354.4M,Consumer Discretionary,Diversified Consumer Services,0.09978,-29.12088,-13.22344,0.46889,29.20755,1.722068149,,45.783,37.8314,,0.989067298
CS,Credit Suisse Group,DR,22.04,$35.9B,Financials,Capital Markets,1.55847,-18.81919,-7.34168,0.3142,11.04,1.723714481,3.39273,1632.395,2.1419,1.466814294,0.863801818
AMP,Ameriprise Financial Inc,CS,112.97,$19.8B,Financials,Capital Markets,1.17262,-14.13117,19.52041,0.21767,10.86417,1.725482677,2.36103,174.112,84.6886,1.88462772,1.193180732
TNP,Tsakos Energy Navigation Ltd,CS,7.77,$683.9M,Energy,"Oil, Gas & Consumable Fuels",0.50951,10.28169,1.56902,0.46416,4.6304,1.725762063,3.06513,87.339,45.0441,1.055316113,1.225528379
GGG,Graco Inc.,CS,75.45,$4.2B,Industrials,Machinery,0.34608,-6.19711,17.89094,0.24894,13.82303,1.728225894,1.59193,55.913,92.2889,1.557222084,0.892212916
HAYN,Haynes International Inc,CS,39.1,$496.1M,Materials,Metals & Mining,0.06752,-16.59343,1.00608,0.32591,13.45505,1.728912554,2.20773,12.446,98.5899,2.052089152,0.993090611
CY,Cypress Semiconductor Corp,CS,10.82,$3.5B,Information Technology,Semiconductors & Semiconductor Equipment,7.57501,-0.4717,-4.75923,0.39033,15.60651,1.730108374,4.17062,333.823,87.9195,1.660276778,0.972579818
EPAY,Bottomline Technologies Inc,CS,30.91,$1.2B,Information Technology,Software,0.19232,21.02296,9.37263,0.30134,16.1299,1.731941749,,40.343,95.4667,1.450927075,1.03223961
ARCB,ArcBest Corp,CS,24.07,$661M,Industrials,Road & Rail,0.27275,-40.48621,1.28156,0.54219,10.21426,1.733306393,1.25687,25.962,88.961,1.450994953,1.350808663
GGB,Gerdau SA,DR,1.59,$1.8B,Materials,Metals & Mining,5.48477,-62.0283,-31.80093,0.36964,57.37531,1.734290525,5.24975,1114.529,14.6857,1.803937655,1.97086298
JNS,Janus Capital Group Inc,CS,15.78,$2.9B,Financials,Capital Markets,2.72782,0.57216,10.5209,0.33663,15.0759,1.73522099,2.2756,184.745,99.0859,2.382305419,1.253890403
GHM,Graham Corp,CS,17.95,$177.5M,Industrials,Machinery,0.05744,-43.257,1.656,0.35694,26.79104,1.735238983,1.79372,9.95,73.6419,1.903552718,0.644978254
IRS,Irsa Inversiones Y Representaciones Sa,DR,13.78,$786.4M,Financials,Real Estate Management & Development,0.09417,-21.94141,3.00458,0.41303,13.93171,1.738247174,,57.868,19.0798,1.736423435,1.533476783
IQNT,Inteliquent Inc,CS,19.21,$653.8M,Telecommunication Services,Diversified Telecommunication Services,0.35205,6.7806,19.03674,0.70246,14.88426,1.73895969,3.09757,33.755,86.7152,,0.489486695
APOG,Apogee Enterprises Inc,CS,50.22,$1.5B,Industrials,Building Products,0.26432,11.78525,38.43807,0.334,18.0364,1.739166885,0.85904,29.09,91.5493,1.747540778,1.206209489
PDCE,PDC Energy Inc,CS,56.51,$2.2B,Energy,"Oil, Gas & Consumable Fuels",1.0873,43.83597,9.36014,0.53076,36.19898,1.740036926,,40.108,96.2701,1.738037601,1.279611534
SCHN,Schnitzer Steel Industries Inc,CS,16.51,$437M,Materials,Metals & Mining,0.44852,-29.79452,-19.97341,0.3684,16.14458,1.740288852,4.57317,26.646,89.3879,1.819160626,0.606155977
FLS,Flowserve Corp.,CS,46.24,$6B,Industrials,Machinery,1.54187,-29.17625,6.45988,0.28678,14.97738,1.740708921,1.55945,130.869,98.5632,1.599010566,1.437598374
TRMB,Trimble Navigation Ltd,CS,22.9,$5.7B,Information Technology,Electronic Equipment Instruments & Components,2.11972,-18.72538,3.79249,0.35254,17.99371,1.74105338,,250.482,91.2212,1.647780187,1.441442913
IBN,Icici Bank Ltd,DR,8.32,$23.7B,Financials,Banks,8.16873,-29.24119,-2.57359,0.39723,12.66458,1.741178226,1.9227,2904.384,26.1202,2.132544033,0.850555949
EXAM,ExamWorks Group Inc,CS,26.4,$1.1B,Health Care,Health Care Providers & Services,0.42873,-33.54543,9.28446,0.4666,51.83267,1.742891931,,41.96,95.2511,,1.153643127
JPM,JPMorgan Chase & Co,CS,66.805,$247.3B,Financials,Banks,15.40532,11.65226,15.09236,0.26279,10.76997,1.744193899,2.62022,3681.13,74.2979,1.31508932,1.008325871
